Stkcd,Trdynt,Yclsprc,Ynvaltrd,Ysmvosd,Ndaytrd,Yretwd
603042,2022,9.17,9096700069,1454877.78,242,-0.299134
603042,2023,15.02,59078073943,2412059.4,240,0.63795
603043,2017,19.59,11512841698,979500,129,
603043,2018,27.08,14884330462,3398735.63,243,0.403209
603043,2019,30.37,16341821956,3811654.39,244,0.136322
603043,2020,38.73,37240185440,15646772.21,243,0.287054
603043,2021,24.06,20778118612,13608207.47,243,-0.121296
603043,2022,25.82,21241125015,14645724.74,242,0.091871
603043,2023,19.53,19655614588,11108093.82,242,-0.23299
603045,2018,28.7,34752874877,705446,155,
603045,2019,15,23110929249,1423990.41,244,-0.265038
603045,2020,12.07,14053859473,1145837.62,243,-0.186625
603045,2021,17.16,13949349899,2361559.2,233,0.431067
603045,2022,14.25,13232259358,1961085,241,-0.16958
603045,2023,15.79,15270485163,2138679,242,0.110731
603048,2021,29,11811866209,1064880,34,
603048,2022,14.93,9895490408,563159.6,242,-0.480327
603048,2023,18.57,11250278114,700460.4,242,0.260352
603050,2017,19.72,31076975685,788957.76,178,
603050,2018,13.17,13072118981,1057741.97,243,-0.325733
603050,2019,11.15,10771844792,905392.27,244,-0.140962
603050,2020,13.28,21296821286,2145415.21,243,0.207989
603050,2021,18,28908201243,2919781.8,243,0.378284
603050,2022,15.73,23789545597,2551564.87,242,-0.112521
603050,2023,17.95,29064242114,4076339.81,242,0.634323
603051,2022,59.91,51488913740,1378109.73,189,
603051,2023,34.73,26510169109,1717770.28,242,-0.414522
603052,2022,46.87,7779545131,806164,59,
603052,2023,43.58,13094047482,1275150.8,242,0.318255
603053,2019,19.42,5613263420,1726243.8,11,
603053,2020,12.49,27802411174,7005516.1,243,-0.346896
603053,2021,10.39,9781384776,5827647.1,243,-0.147317
603053,2022,9.15,10850793809,8133343.5,242,-0.091029
603053,2023,10.24,7572729130,9102233.6,242,0.153349
603055,2017,16.72,11054310409,1130272,67,
603055,2018,10.58,9016520895,1066205.64,243,-0.357591
603055,2019,6.83,5634972417,963629.56,244,-0.08008
603055,2020,6.06,11208635078,4691901.59,243,-0.103568
603055,2021,16.07,20487795147,12931077.5,243,1.673988
603055,2022,10.1,17045954662,8720807.1,242,-0.362337
603055,2023,12.04,13672725788,10686899.45,242,0.203178
603056,2018,16.55,39816957694,1655000,233,
603056,2019,11.11,13762398682,2418189.88,244,-0.31826
603056,2020,12.69,24569074242,2671569.29,243,0.144665
603056,2021,10.23,15902745762,9820800,243,-0.182406
603056,2022,20.83,52785716960,19996800,231,1.036168
603056,2023,14.47,18353946294,13891168.09,242,-0.305329
603057,2022,31.47,13955639357,1321740,65,
603057,2023,21.58,10715052238,1468776.34,242,-0.293463
603058,2016,11.03,1208484,465024.8,6,
603058,2017,12.14,14296097017,2768721.24,244,0.102633
603058,2018,9.51,24173892462,2168907.66,241,-0.213281
603058,2019,7.42,7056569120,1662899.17,244,-0.215439
603058,2020,7.04,8844650993,2945109.38,243,-0.036728
603058,2021,9.67,10829553733,4052449.45,243,0.446346
603058,2022,7.28,13825250609,3050861.63,242,-0.220536
603058,2023,9.07,11410945001,3771090.52,242,0.276445
603059,2018,31.63,21473277888,632600,205,
603059,2019,28.2,8785089092,705000,244,0.118518
603059,2020,22.56,9967960158,564000,243,-0.193702
603059,2021,23.12,6714334707,2312000,243,0.03547
603059,2022,19.07,4059892085,1907000,242,-0.167899
603059,2023,22.56,7638537159,2262747.24,242,0.192964
603060,2016,35.37,14342671414,1945350,38,
603060,2017,21.78,20437174190,1390162.95,244,-0.380248
603060,2018,19.5,4347514931,1244636.25,243,-0.094095
603060,2019,24.28,9428265639,7478240,244,0.760108
603060,2020,19.56,14107208811,8434272,243,0.13661
603060,2021,19.3,28793835940,11651024,243,0.390319
603060,2022,12.9,9274349252,9391438.78,242,-0.190778
603060,2023,8.4,6239128995,6741267.99,242,-0.27591
603061,2023,94.98,40778603011,1424700,204,
603062,2023,62.44,10720643290,1652020.41,39,
603063,2017,18.03,12364745345,1081800,106,
603063,2018,6.31,7334158569,1610943,243,-0.646347
603063,2019,9.34,14296868728,2384502,244,0.482495
603063,2020,19.33,25765015102,8242361.64,243,1.07413
603063,2021,40.31,77830207075,17484764.83,243,1.095191
603063,2022,27.88,81144482763,12304739.64,242,-0.306651
603063,2023,25,37970998205,11080675,242,-0.101456
603065,2023,13.78,8273280553,577382,192,
603066,2015,51.08,24192282139,1277000,138,
603066,2016,54.04,22421452498,2465575,241,0.061198
603066,2017,13.4,23795640858,1843543.86,244,-0.253078
603066,2018,7.05,4649955006,1168205.45,174,-0.471069
603066,2019,7.68,8438373859,2309398.27,244,0.0986
603066,2020,8.62,16117608785,2592059,241,0.128001
603066,2021,8.82,5761778563,2652199.58,243,0.031641
603066,2022,11.2,21554686818,3367872.48,233,0.280928
603066,2023,11.6,20665470314,3488153.64,242,0.043721
603067,2016,28.37,26017590612,1560350,72,
603067,2017,13.53,15264675777,1503852.74,244,-0.520534
603067,2018,7.7,23588785590,1198191.61,241,-0.196265
603067,2019,6.06,7389534261,2613072,244,0.116019
603067,2020,6.59,13228235485,2841608,232,0.105111
603067,2021,11.04,24105322306,4760448,243,0.696524
603067,2022,12.83,52450503434,6450772.17,242,0.177132
603067,2023,10.19,14283005491,5155143.07,242,-0.192237
603068,2019,90.07,73108692090,3123482.05,177,
603068,2020,85.28,58374789466,8029404.6,243,-0.048789
603068,2021,53.56,38087235915,5670122.06,243,-0.370391
603068,2022,28.46,24408859479,4281094.53,242,-0.465603
603068,2023,29.15,23296922371,4384887.76,242,0.024244
603069,2016,18.79,27188881110,1484410,117,
603069,2017,12.79,11880668475,2222902,244,-0.315982
603069,2018,6.58,12954925950,1143604,243,-0.482742
603069,2019,10.35,6989717175,3270600,244,0.586951
603069,2020,22.91,84669408436,7239560,243,1.218435
603069,2021,14.54,36589884869,4594640,243,-0.365342
603069,2022,26.36,86109591754,8329760,229,0.812929
603069,2023,18.4,35698576329,5814400,242,-0.301973
603070,2022,17.6,45726007984,1056000,200,
603070,2023,16.06,13506802768,1302240.53,242,-0.083276
603071,2021,25.26,7591522473,2536907.27,12,
603071,2022,16.18,27614733232,3845740.03,242,-0.338275
603071,2023,15.2,7455144067,3612808.93,242,-0.016151
603073,2023,20.07,13804082684,582030,195,
603075,2023,24.27,11405907529,941777.45,74,
603076,2017,38.58,3828615648,719517,35,
603076,2018,24.47,10892608284,656999.9,243,-0.360246
603076,2019,24.33,4855114606,653241.01,244,0.000636
603076,2020,47.24,15094215012,3519380,243,0.941635
603076,2021,36.32,21699838981,4383872.81,243,0.078687
603076,2022,36.8,24662691964,4441809.46,242,0.015608
603076,2023,26.8,17461722428,3234796.02,242,-0.270432
603077,2012,15.37,9269203047,1537000,105,
603077,2013,14,12642048491,2100000,188,-0.060034
603077,2014,9.7,19562989030,2910000,238,0.389795
603077,2015,6.73,99311684812,18717171.7,228,1.089936
603077,2016,5.12,30307061209,16307834.1,244,-0.237694
603077,2017,2,23084714134,17662500.46,232,-0.139031
603077,2018,1.62,15532704557,14267549.06,243,-0.180636
603077,2019,1.48,28976909199,13034550.99,244,-0.08642
603077,2020,1.42,47638015207,12540375.32,243,-0.04054
603077,2021,3.41,1.82206E+11,30114563.28,243,1.401408
603077,2022,3.04,1.83594E+11,25840650.63,242,-0.104163
603077,2023,2.36,37609717739,20841750.54,242,-0.209249
603078,2017,74.66,16589683667,1119900,182,
603078,2018,28.85,11672635442,1381247.12,243,-0.456403
603078,2019,34.18,22918901175,2127359.95,244,0.548171
603078,2020,34.28,49060593393,4866388.8,243,0.306663
603078,2021,26.58,39969600378,5208942.17,241,0.012512
603078,2022,20.51,73793757785,5225207.86,242,0.005874
603078,2023,16.02,34454797408,5305713.25,242,0.018478
603079,2017,52.42,11097698008,1048400,78,
603079,2018,16.14,8692060636,589296.58,215,-0.566399
603079,2019,39.82,11716127447,1453890.32,244,1.478793
603079,2020,21.6,32850472724,3697681.49,243,-0.238375
603079,2021,17.3,7391757292,2961568.97,243,-0.183166
603079,2022,12.55,4785870262,2148421.42,242,-0.266435
603079,2023,14.57,5304338130,2494223.12,242,0.166546
603080,2018,20.84,47621500707,739820,240,
603080,2019,16.59,15916803191,1447228.65,244,-0.203934
603080,2020,12.99,12172335521,1133182.65,243,-0.213342
603080,2021,17.2,28565909398,2433800,243,0.343884
603080,2022,13.92,20077299655,1969680,242,-0.166513
603080,2023,16.66,14573396101,2357390,242,0.214627
603081,2017,26.2,18145228211,1357160,174,
603081,2018,11.63,13278852682,903956.29,243,-0.552753
603081,2019,16.31,29205654362,1267795.51,244,0.415731
603081,2020,10.85,9206937023,4359673.4,243,-0.327817
603081,2021,13.63,7214405639,5476721.52,243,0.272969
603081,2022,12.46,10618396391,5033385.36,242,-0.068801
603081,2023,13.62,17221074052,5528467.7,242,0.103071
603083,2017,47.29,8902307272,1157086.47,36,
603083,2018,24.6,30657728304,1359176.84,243,-0.319568
603083,2019,28.51,39371444989,3197846.93,244,0.514739
603083,2020,14.28,46005104843,3601709.68,243,-0.348212
603083,2021,13.24,26938234624,3339400.29,243,-0.072829
603083,2022,11.24,23742832993,2834959.16,242,-0.151057
603083,2023,37.72,4.35391E+11,9826179.99,242,2.355872
603085,2015,48.79,34562433598,1219750,126,
603085,2016,50.32,21358692918,1446700,234,0.034399
603085,2017,26.29,8459113967,2075646.45,243,0.047119
603085,2018,7.72,20007980712,1138603.65,233,-0.616832
603085,2019,8.16,23208592886,2374446.84,244,0.061218
603085,2020,10.22,11576627250,2973878.27,243,0.252451
603085,2021,7.96,17134522464,2946994.45,243,-0.221135
603085,2022,10.64,20970310790,3939198.62,242,0.336683
603085,2023,10.2,10518918386,3776299.43,242,-0.041353
603086,2017,38.4,12300329996,768000,160,
603086,2018,22.28,9384652847,1615606.19,243,-0.183816
603086,2019,24.98,12129078347,1811393.3,244,0.121185
603086,2020,15.55,7275048495,2438240,243,-0.115859
603086,2021,12.39,6554286541,2728647.22,243,0.143867
603086,2022,13.09,25837903768,4048785.17,242,0.504516
603086,2023,5.88,9367316342,2556701.28,242,-0.354989
603087,2020,132.22,51307892550,7441341.6,128,
603087,2021,70.34,76140570947,20296283.72,243,-0.466288
603087,2022,32.58,44339384314,9636279.22,242,-0.53377
603087,2023,52.65,74649315443,27961093.22,242,0.616022
603088,2014,30.81,4053083940,616200,37,
603088,2015,49.5,27380527405,1237500,244,0.61189
603088,2016,51.71,12920367577,1292750,244,0.04749
603088,2017,41.64,7901257908,3331200,244,-0.192294
603088,2018,11.34,7660377737,1270080,231,-0.61558
603088,2019,8.88,4748936430,1392384,244,0.119649
603088,2020,7.74,8179412083,1699084.8,243,0.25919
603088,2021,11.14,23147913318,3423633.92,243,1.120127
603088,2022,7.2,27660067199,3097866.24,242,-0.077338
603088,2023,8.62,17281752646,3735169.58,242,0.230604
603089,2017,23.97,19340820468,639279.9,227,
603089,2018,16.3,6789361868,469844.26,243,-0.311557
603089,2019,14.29,5534024699,651760.84,244,0.289549
603089,2020,11.37,7181974403,2529557.93,243,0.111541
603089,2021,9.31,8481531334,2071473.16,243,-0.169381
603089,2022,8.26,7186071508,1837857.46,242,-0.10148
603089,2023,11.48,11004818205,2554312.66,242,0.406555
603090,2016,47.67,19989046960,1191750,81,
603090,2017,19.74,9450672853,803048.86,188,-0.583498
603090,2018,12.98,3659956099,528043.27,243,-0.337795
603090,2019,16.38,5887539141,1638000,244,0.270376
603090,2020,14.96,5474709616,1496000,243,-0.081018
603090,2021,22.24,7989448306,2224000,243,0.486631
603090,2022,27.74,6774403742,2774000,242,0.261721
603090,2023,23.52,11410219797,2352000,242,-0.139653
603093,2019,26.95,40507835185,1886500,82,
603093,2020,18.39,43472882971,2030239.45,243,-0.316089
603093,2021,13.58,14680293887,1907514.6,243,-0.261555
603093,2022,9.11,11561225925,5557700.29,242,-0.326431
603093,2023,12,17616410163,7320790.72,242,0.324193
603095,2020,23.41,12870483545,772530,176,
603095,2021,25.14,4165575475,940233.49,243,0.09743
603095,2022,22.16,7133968104,828781.78,242,-0.084072
603095,2023,16.22,5251126238,2997456,242,0.069895
603096,2017,67.27,18067754345,2244127.2,171,
603096,2018,61.72,8764229740,3327818.96,243,-0.076231
603096,2019,55.3,6292570985,3003232.4,244,-0.094194
603096,2020,52.01,9675232799,7067378.85,243,-0.047833
603096,2021,29.5,4614685532,4793855.76,243,-0.307446
603096,2022,19.88,8767504594,3230571.27,242,-0.304246
603096,2023,19.68,17571277594,3198070.55,242,0.025153
603097,2022,17.09,29727251183,683600,160,
603097,2023,23.99,20747812579,959600,242,0.413887
603098,2016,24.07,1783865365,1504615.7,11,
603098,2017,17.74,39952905582,1108927.4,244,-0.253914
603098,2018,13.67,5354405280,1025414.04,242,-0.065455
603098,2019,11.08,10755392280,5318532.96,244,-0.182111
603098,2020,8.25,4381419476,3960163.7,243,-0.243609
603098,2021,46.97,85168409325,25307434.97,243,4.708497
603098,2022,28.22,23771052853,15204935.38,242,-0.398268
603098,2023,13.61,7897301731,7333067.7,242,-0.516495
603099,2014,14.24,13117885421,949380.8,88,
603099,2015,23.5,42770061805,2412745,244,0.655071
603099,2016,19.64,22030490080,2016438.8,244,-0.158975
603099,2017,11.99,6005665903,3197373.3,244,-0.386103
603099,2018,8.77,5547832369,2338695.9,243,-0.266707
603099,2019,9.94,6306590790,2650699.8,244,0.136492
603099,2020,7.91,4314154330,2109359.7,243,-0.200228
603099,2021,10.96,8270496801,2922703.2,243,0.385588
603099,2022,10.86,13983392657,2896036.2,242,-0.009125
603099,2023,14.98,20769925050,3994716.6,242,0.379374
603100,2014,15.29,20223722475,1529000,101,
603100,2015,18.14,49286157059,4197258.34,244,0.192378
603100,2016,15.6,16032198740,3609549.62,206,-0.131667
603100,2017,10,6379564522,2586251.46,244,-0.353443
603100,2018,7.52,3606733486,1944861.1,243,-0.236431
603100,2019,8.88,6588527518,3507600,244,0.206633
603100,2020,11.28,9091036207,4455600,243,0.301442
603100,2021,21.16,22697242330,8358200,243,0.910348
603100,2022,31.29,22672769990,12359550,242,0.537181
603100,2023,27.72,17776385964,10841153.4,242,-0.099329
603101,2016,25.19,39287234412,1511400,162,
603101,2017,13.6,9675922110,979200,244,-0.457357
603101,2018,15.92,8505388244,1146240,243,0.18045
603101,2019,8.95,8694143834,3007200,244,-0.21294
603101,2020,4.77,10407858363,2243808,243,-0.253855
603101,2021,5.92,3653498016,2784768,243,0.24109
603101,2022,6.32,7422532595,2972928,242,0.067567
603101,2023,6.72,15248598474,3161088,242,0.063291
603102,2022,40.59,12684862079,649440,227,
603102,2023,38.78,10384114935,1387910.99,242,-0.031296
603103,2017,28.52,11463694586,1511560,57,
603103,2018,22.3,29380870546,1181900,243,-0.212987
603103,2019,18.81,15213816476,1395702,244,0.193058
603103,2020,18.85,21472325700,11954670,243,0.012381
603103,2021,13.21,9568584739,8377782,243,-0.299204
603103,2022,14.74,12878484874,9348108,242,0.115822
603103,2023,17.78,24877136324,11276076,242,0.206242
603105,2018,13.08,36716216659,1151040,119,
603105,2019,7.15,33754404028,2204345,244,-0.4493
603105,2020,9.24,45979723802,2848692,243,0.292308
603105,2021,16.62,64185207366,8310000,243,0.810805
603105,2022,14.73,38381757356,7365000,242,-0.107465
603105,2023,11.58,44114031359,5790000,242,-0.207614
603106,2017,24.75,22815646700,1732500,68,
603106,2018,10.3,34613373963,1342605,242,-0.541629
603106,2019,8.81,37761965797,1492898.55,244,0.117012
603106,2020,7.21,28378743635,2886884,243,-0.181611
603106,2021,6.09,7183360416,3169966.8,243,0.106932
603106,2022,5.15,19709271986,2680678,242,-0.154352
603106,2023,8.68,47595780480,4518113.6,242,0.685437
603107,2023,23.26,19576800501,1922347.36,43,
603108,2015,102.58,23486235011,2420888,136,
603108,2016,30.56,23939372354,3766684.81,242,-0.103971
603108,2017,12.25,9336557783,2717781.42,161,-0.276603
603108,2018,7.19,15951564100,3654548.34,204,-0.409942
603108,2019,9.94,18891475341,5760568.75,244,0.394796
603108,2020,11.18,31541625502,6479215.92,243,0.124749
603108,2021,13.41,19194886608,7771609.88,243,0.211302
603108,2022,10.11,29258783771,5859176.61,242,-0.246085
603108,2023,20.35,1.53419E+11,11795708.98,242,1.033566
603109,2019,26.47,10435698,970654.9,1,
603109,2020,23.55,32975492121,1099078.5,243,-0.103256
603109,2021,28.51,12776402458,1330561.7,243,0.22356
603109,2022,14.2,20887145424,951159.4,242,-0.287933
603109,2023,16.42,12200474108,3414196.61,242,0.177452
603110,2017,26.47,6848947801,679397.55,56,
603110,2018,10.58,12216853468,574499.71,243,-0.436332
603110,2019,16.39,14044102086,865891.9,244,0.561882
603110,2020,28.59,11641646657,4109337.33,241,0.803723
603110,2021,45.96,16425255113,9248380.6,243,1.250576
603110,2022,33.92,9270835171,6825610.75,242,-0.258587
603110,2023,24.1,29870612699,4849564.24,242,-0.285447
603111,2014,23.11,19934037560,1670853,102,
603111,2015,28.75,22705356309,4263625,153,0.249424
603111,2016,14.7,24877750973,5568360,239,0.286231
603111,2017,13.5,14618085470,6475955.47,150,-0.073948
603111,2018,3.96,15974530499,2923997.67,243,-0.703282
603111,2019,5.28,11065110310,4413991.56,244,0.333334
603111,2020,5.59,23666788807,4673146.37,243,0.058712
603111,2021,5.35,6491493464,4472510.39,243,-0.042934
603111,2022,4.14,4783180440,3460970.66,242,-0.226168
603111,2023,5.57,7154475185,4656426.7,242,0.345411
603112,2020,11.4,5144724859,606480,70,
603112,2021,13.2,13529256398,2031017.02,243,0.174136
603112,2022,11.65,10360957791,1844102.95,242,-0.103085
603112,2023,12.15,5627372622,5259915.33,242,0.059066
603113,2017,22.66,34915831045,1751618,160,
603113,2018,10.97,20702122125,3640561.85,243,-0.511112
603113,2019,10.79,29875831326,3580826.1,244,0.018734
603113,2020,16.35,31999150429,11725480.87,243,0.515292
603113,2021,16.3,67475869968,11795754.01,243,0.015796
603113,2022,9.07,23972732783,7755623.59,242,-0.424922
603113,2023,8.07,10558918198,6842943.88,242,-0.097089
603115,2019,20.65,18788827556,1073800,97,
603115,2020,15.19,13833121988,789880,243,-0.236274
603115,2021,26.2,21880321150,1362400,243,0.816047
603115,2022,15.69,18403938587,3753048,242,-0.38191
603115,2023,14.64,5381368067,3501888,242,-0.019797
603116,2015,31.78,44598723940,1868664,126,
603116,2016,22.06,23211452239,3986367.96,244,-0.303505
603116,2017,15.42,9938471116,2786482.05,242,-0.291333
603116,2018,6.97,4062229648,4016119.58,243,-0.347744
603116,2019,6.83,3234198105,3935451.46,244,0.00294
603116,2020,5.97,6414284573,3439918.78,243,-0.103911
603116,2021,5.99,6187682432,3451442.79,243,0.04471
603116,2022,5.12,4404788832,2850676.77,242,-0.105076
603116,2023,6.26,10962902667,3485397.77,242,0.294457
603117,2015,25.67,48258290127,1540200,127,
603117,2016,16.69,23827200111,3923902.32,239,-0.346201
603117,2017,9.77,7743113296,2752637.23,235,-0.409426
603117,2018,3.54,6753027453,2215649.08,243,-0.485486
603117,2019,3.8,11168997687,2405949.11,244,0.086899
603117,2020,3.6,5986082938,2279320.21,243,-0.043111
603117,2021,3.98,4515787508,2519915.12,243,0.112483
603117,2022,2.78,10927900591,1760141.72,241,-0.301509
603117,2023,3.31,1972880176,2095708.3,242,0.19065
603118,2015,47.05,62656625645,3528750,181,
603118,2016,39.35,54666642633,4825220.56,244,-0.157614
603118,2017,8.77,21376951472,3258065.87,243,-0.50492
603118,2018,6.3,11081703068,4887119.99,243,-0.276483
603118,2019,11.24,58812088644,8719242.65,244,0.879085
603118,2020,10.36,70310930271,8036597.32,243,-0.068428
603118,2021,9.56,13277146792,7416010.65,243,-0.062868
603118,2022,7.95,16927242037,6215713,242,-0.150489
603118,2023,8.96,68142806842,7051733.44,242,0.1412
603119,2023,24.2,26694951271,1660005.12,103,
603121,2019,21.87,55208447259,1180980,237,
603121,2020,11.22,19418525322,1333913.49,243,-0.37607
603121,2021,10.74,11336299494,1276847.67,243,-0.028181
603121,2022,6.46,8196983036,2186927.8,242,-0.200629
603121,2023,10.87,14875283268,3679861.48,242,0.682663
603122,2022,11.2,55652574273,1114547.84,216,
603122,2023,8.05,14497780612,1441873.72,242,-0.267723
603123,2012,8.36,7872756591,643720,166,
603123,2013,8.87,5215374405,997520.2,181,0.088036
603123,2014,10.76,11465025599,1210069.6,233,0.23929
603123,2015,10.97,22386627058,4041291.93,244,0.032908
603123,2016,10.5,17315152812,3868146.33,244,-0.026542
603123,2017,7.64,5652772504,4004461.86,244,-0.262204
603123,2018,5.9,2142943732,3092450.91,243,-0.21418
603123,2019,6.83,4682358975,3579905.04,234,0.181495
603123,2020,7.24,15497357302,3794804.17,242,0.072473
603123,2021,8.15,7199365765,5029454.82,243,0.130934
603123,2022,14.19,1.7884E+11,9255795.72,242,0.750936
603123,2023,10.65,82765486515,6946738.86,242,-0.249472
603125,2023,30.02,26139990684,1445162.8,179,
603126,2014,14.43,19840509016,1154400,104,
603126,2015,14.18,58904513641,3091807.2,243,0.478092
603126,2016,12,32613412085,2616480,244,-0.149511
603126,2017,9.76,63157283653,5958480,185,-0.183494
603126,2018,5.15,10090027256,3144075,243,-0.466538
603126,2019,4.9,8629676794,2991450,244,-0.036234
603126,2020,6.13,10601381991,3742365,243,0.272431
603126,2021,8.3,85504901300,5067150,243,0.365508
603126,2022,6.87,21758332197,4194135,242,-0.162122
603126,2023,6.74,18172610263,4114770,242,-0.007396
603127,2017,55.53,11295822585,1138365,86,
603127,2018,47.6,19171582506,2656530.3,243,0.204405
603127,2019,57.8,26096355418,4554336.2,244,0.707376
603127,2020,103.11,62098938607,23395672.71,243,1.504035
603127,2021,115.43,99881137098,36968562.37,243,0.569695
603127,2022,58.41,88567121686,26294195.3,242,-0.289352
603127,2023,23.71,65855556271,14948731.25,242,-0.425637
603128,2012,6.21,8821868674,621000,149,
603128,2013,10.92,29165570923,1747200,238,0.785046
603128,2014,14.56,25395064652,2329600,245,0.343816
603128,2015,11.5,44100147146,9296013.5,154,0.584628
603128,2016,10,33891562495,8083490,238,-0.123039
603128,2017,8.19,32566182750,7461759.21,224,-0.172359
603128,2018,5.32,23241494434,5079559.96,243,-0.343095
603128,2019,6.31,58550243416,6385962.01,244,0.200077
603128,2020,9.29,59847127215,12164911,243,0.925519
603128,2021,13.68,53820328487,17913453.44,243,0.500922
603128,2022,10.74,34500902297,14063632.31,242,-0.194526
603128,2023,7.39,24186698019,9747681.15,242,-0.285858
603129,2017,26.66,9237191109,888668.44,91,
603129,2018,15.98,6880295460,1041532.52,243,-0.393136
603129,2019,42.3,13776142458,2792597.52,244,1.688689
603129,2020,174.19,33874513431,23352991.38,243,3.143838
603129,2021,173,39583718013,23247272.9,243,-0.000189
603129,2022,112.52,35530355255,16859092.48,242,-0.345086
603129,2023,102.24,34341608159,15379397.1,242,-0.08189
603130,2022,27.45,12447044161,960750,31,
603130,2023,21.55,16842393219,1153986.34,242,-0.207602
603131,2016,58.52,20100529496,1463000,140,
603131,2017,21.24,8213203296,1062000,161,-0.269093
603131,2018,15.39,4691075147,769500,237,-0.270222
603131,2019,13.97,9466304164,977900,244,0.277172
603131,2020,30.05,30478607102,8858261.33,243,1.164283
603131,2021,27.25,21230690844,8103302.72,243,-0.083023
603131,2022,10.98,15282131179,3491471.65,242,-0.596486
603131,2023,14.76,39483823436,4693515.91,242,0.344262
603132,2022,11.97,24390563451,1173060,212,
603132,2023,13.68,9055027733,2183328,242,0.170197
603133,2017,32.49,54668876552,1689480,195,
603133,2018,15.53,12455391978,1739063.3,243,-0.520472
603133,2019,24.93,30818364806,2816065.25,244,0.613547
603133,2020,11.15,26293235553,2330104.7,243,-0.552748
603133,2021,10.17,14136143139,2127413.48,241,-0.087892
603133,2022,12.03,11145273003,2516497.96,237,0.182891
603133,2023,7.27,5927336911,1520776.4,241,-0.395678
603135,2023,16.36,21023935695,1472400,179,
603136,2017,42.29,9761649965,845800,63,
603136,2018,29.33,8113707709,586600,243,-0.299697
603136,2019,26.62,7507334991,771980,244,0.342875
603136,2020,25.35,8715625346,2954556.67,243,-0.024401
603136,2021,17.62,9578090186,3282505.27,243,0.020785
603136,2022,27.15,31998462000,5057889.78,242,0.540863
603136,2023,18.37,15101442934,3422225.98,242,-0.323389
603137,2023,19.62,11124047496,640920.01,172,
603138,2017,44.29,35069355225,1180328.5,205,
603138,2018,18.63,23757101398,882249.73,243,-0.408347
603138,2019,16.14,19561809234,1083573.1,244,0.219409
603138,2020,14.27,33605350717,3605522.76,243,0.062801
603138,2021,15.89,20995142491,4014839.29,243,0.115637
603138,2022,20.55,77392698039,5750628.3,242,0.295762
603138,2023,17.8,55159967246,5006307.67,242,-0.13382
603139,2017,25.06,10530472966,625748.2,173,
603139,2018,15.43,6197883674,827510.9,243,-0.378309
603139,2019,17.22,3244056200,923508.6,244,0.123473
603139,2020,16.78,5346720099,1675986.4,243,-0.0215
603139,2021,21.77,3842309206,2174387.6,243,0.302814
603139,2022,17.75,11808181703,1772870,242,-0.181559
603139,2023,18.77,8452172184,1874747.6,242,0.057464
603150,2022,25.97,10607865147,538877.5,228,
603150,2023,29.05,5656383659,1518686.94,242,0.133697
603151,2022,21.04,6812389479,883680,53,
603151,2023,15.09,5190287090,1219754.88,242,-0.262221
603153,2023,21.13,35668881303,1162150,198,
603155,2020,34.19,11495198841,1329649.1,82,
603155,2021,54.11,31047394302,2104337.9,243,0.603234
603155,2022,26.87,13294225108,1515212.74,242,-0.264679
603155,2023,24.11,4296640798,5438299.82,242,-0.06814
603156,2018,41.58,40759924140,2506026.6,214,
603156,2019,29.03,25369259108,18563097.78,244,0.036259
603156,2020,25.84,25302111444,19827920.64,243,0.150364
603156,2021,28.41,34198995567,35952673.18,243,0.1427
603156,2022,22.27,12259073515,28182542.47,242,-0.142031
603156,2023,21.26,14840977624,26904393.94,242,0.021692
603157,2017,17.79,8391938178,974358.3,65,
603157,2018,8.56,22950517906,1248073.91,243,-0.49105
603157,2019,5.7,11236050922,831077.25,244,-0.334111
603157,2020,1.46,7141720560,212872.42,242,-0.743859
603157,2021,2.13,3733557930,708444.45,243,0.458902
603157,2022,0.59,672795301,196235.79,72,-0.723005
603158,2015,62.96,23973306327,1679143.2,157,
603158,2016,28.4,15110600970,2878056,243,-0.092751
603158,2017,18.56,5939967721,1918034.94,244,-0.34249
603158,2018,16.37,2251155771,3551818.54,243,-0.09661
603158,2019,15.44,6537157600,3350035.33,244,-0.048543
603158,2020,20.3,21375229287,4404515.36,243,0.321428
603158,2021,16.5,16864828126,4983258.72,243,0.148219
603158,2022,7.09,24701168156,3479767.08,242,-0.393285
603158,2023,9.74,45748186197,4780385.24,242,0.389786
603159,2016,80.48,24273517298,2012000,94,
603159,2017,24.92,30057658879,623000,244,-0.687612
603159,2018,17.73,5221567559,443250,243,-0.283386
603159,2019,11.57,5657751782,1619800,244,-0.080064
603159,2020,11.12,5586739371,1556800,241,-0.019924
603159,2021,15.67,8773544486,2193800,243,0.419089
603159,2022,13.04,5071631876,1825600,242,-0.162319
603159,2023,16.4,5901636613,2296000,242,0.266697
603160,2016,102.74,21260361515,4623300,55,
603160,2017,96.94,50193455580,22261689.36,244,-0.052635
603160,2018,78.7,33611600275,18226572.38,243,-0.180994
603160,2019,206.3,1.22318E+11,92597255.55,244,1.630818
603160,2020,155.55,2.92983E+11,70516818.14,243,-0.243318
603160,2021,107.77,1.1914E+11,49283214.96,243,-0.304601
603160,2022,50.2,61537695162,22991255.68,242,-0.532458
603160,2023,69.1,82615906234,31647326.04,242,0.376494
603161,2018,15.67,15124218749,523378,240,
603161,2019,13.6,4271044545,943840,244,-0.11213
603161,2020,18.02,11764279958,1250588,243,0.325
603161,2021,14.6,13481868783,1947640,243,-0.18269
603161,2022,12.48,9548186120,1664832,237,-0.145205
