danjia,area,floor,hall,room,school,chaoxiang,year,subway,district,city
38154,223,高层,5,2,0,南北向,1998,0,思明,厦门
65225,166,中层,5,2,1,南北向,2009,0,思明,厦门
30222,135,中层,5,2,0,南北向,1998,0,湖里,厦门
38154,223,高层,5,2,0,南北向,1998,0,思明,厦门
83652,183,中层,5,2,1,南北向,2010,0,思明,厦门
38154,223,高层,5,2,0,其他,1998,0,思明,厦门
89766,385,高层,5,2,1,南北向,2016,0,湖里,厦门
30977,133,高层,5,2,0,南北向,1998,0,湖里,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
83607,183,中层,5,2,1,南北向,2011,0,思明,厦门
46774,310,高层,5,2,1,其他,2008,0,岛外,厦门
47809,251,高层,5,2,0,南北向,2005,0,思明,厦门
54327,208,高层,5,2,0,南北向,2000,0,思明,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
54545,220,高层,5,2,0,南北向,2001,0,思明,厦门
54545,220,高层,5,2,0,南北向,2001,0,思明,厦门
54545,220,高层,5,2,0,南北向,2001,0,思明,厦门
52018,228,高层,5,2,1,其他,2004,0,思明,厦门
83607,183,中层,5,2,1,南北向,2011,0,思明,厦门
55942,207,高层,5,2,0,南北向,2000,0,思明,厦门
83552,183,中层,5,2,1,南北向,2011,0,思明,厦门
54851,140,高层,5,2,0,其他,2000,0,思明,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
55738,305,低层,5,2,1,南北向,2012,0,岛外,厦门
61408,355,低层,5,2,1,其他,2015,0,岛外,厦门
64365,197,低层,5,2,0,南向,2006,0,岛外,厦门
48246,228,低层,5,2,0,南向,2008,0,岛外,厦门
77193,285,低层,5,2,0,南向,2010,0,岛外,厦门
83152,184,中层,5,2,1,南北向,2011,0,思明,厦门
49676,348,低层,5,2,1,南北向,2000,0,思明,厦门
75472,212,高层,5,2,1,其他,2009,0,思明,厦门
59814,284,中层,5,2,0,南北向,2008,0,思明,厦门
37440,124,低层,5,2,1,南北向,2008,0,岛外,厦门
83552,183,中层,5,2,1,南北向,2011,0,思明,厦门
63312,154,高层,5,2,1,其他,2009,0,思明,厦门
89766,385,高层,5,2,1,南北向,2016,0,湖里,厦门
55942,207,高层,5,2,0,南北向,2000,0,思明,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
46578,225,中层,5,2,1,南北向,2004,0,思明,厦门
35000,208,高层,5,2,1,南北向,2009,0,岛外,厦门
83639,183,中层,5,2,1,南北向,2011,0,思明,厦门
57941,136,低层,5,2,1,南北向,2012,0,湖里,厦门
83639,183,中层,5,2,1,南北向,2010,0,思明,厦门
54851,140,高层,5,2,0,其他,2000,0,思明,厦门
28608,196,高层,5,2,1,其他,2004,0,岛外,厦门
83552,183,中层,5,2,1,南北向,2011,0,思明,厦门
50450,111,低层,5,2,0,南北向,1998,0,思明,厦门
46667,135,高层,5,2,0,其他,2006,0,湖里,厦门
24220,218,高层,5,2,0,南北向,2005,0,岛外,厦门
39872,176,高层,5,2,0,南北向,2000,0,湖里,厦门
30827,133,中层,5,2,0,南北向,1997,0,湖里,厦门
53309,272,低层,5,2,0,南北向,2009,0,湖里,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
42463,283,高层,5,2,0,其他,2008,0,湖里,厦门
35000,368,低层,5,2,1,南北向,2003,0,湖里,厦门
57621,269,低层,5,2,0,南向,2004,0,思明,厦门
61389,355,高层,5,2,1,其他,2010,0,岛外,厦门
33333,195,低层,5,2,0,南向,2015,0,岛外,厦门
27692,325,低层,5,2,1,南向,2010,0,岛外,厦门
56158,258,高层,5,2,0,南北向,2005,0,思明,厦门
42553,282,高层,5,2,0,其他,2008,0,湖里,厦门
16186,215,中层,5,2,0,南北向,2000,0,岛外,厦门
50000,210,低层,5,2,1,南北向,2008,0,思明,厦门
50336,298,高层,5,2,1,南北向,2008,0,思明,厦门
56158,258,高层,5,2,0,其他,2000,0,思明,厦门
85059,170,高层,5,2,1,南北向,2007,0,思明,厦门
30977,133,高层,5,2,0,南北向,1998,0,湖里,厦门
39872,176,高层,5,2,0,其他,2001,0,湖里,厦门
77823,248,低层,5,2,1,南北向,2016,0,湖里,厦门
42553,282,高层,5,2,0,其他,2008,0,湖里,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
30519,135,高层,5,2,0,南北向,2010,0,湖里,厦门
83607,183,中层,5,2,1,南北向,2011,0,思明,厦门
43499,149,低层,5,2,0,南北向,2013,0,岛外,厦门
21804,234,低层,5,2,0,南北向,1995,0,岛外,厦门
52018,228,高层,5,2,1,其他,2004,0,思明,厦门
53691,298,高层,5,2,1,南北向,2008,0,思明,厦门
59789,284,中层,5,2,0,其他,2008,0,思明,厦门
59789,284,中层,5,2,0,南北向,2008,0,思明,厦门
83152,184,中层,5,2,1,南北向,2011,0,思明,厦门
54851,140,高层,5,2,0,其他,2000,0,思明,厦门
55673,208,高层,5,2,0,南北向,2000,0,思明,厦门
21812,298,低层,5,1,0,其他,2007,0,番禺,广州
67626,278,低层,5,1,1,其他,2010,1,天河,广州
33290,155,低层,5,1,0,南北向,2016,0,龙岗,深圳
95144,131,低层,5,1,1,其他,2009,0,宝安,深圳
113861,202,低层,5,1,0,其他,2006,0,罗湖,深圳
51379,58,高层,5,1,1,南北向,1999,0,福田,深圳
33333,84,高层,4,5,0,南向,2005,0,龙岗,深圳
103371,89,中层,4,4,1,南北向,2014,0,南山,深圳
63536,181,低层,4,4,0,南北向,2014,0,湖里,厦门
38897,128,高层,4,3,0,南向,2008,1,白云,广州
59474,380,中层,4,3,0,南向,2015,1,白云,广州
52846,246,中层,4,3,1,其他,2010,1,天河,广州
30554,307,低层,4,3,1,南北向,2012,0,番禺,广州
28395,324,高层,4,3,1,南北向,2013,0,番禺,广州
39088,307,低层,4,3,1,南北向,2012,0,番禺,广州
27972,143,高层,4,3,1,南向,2012,0,坪山,深圳
70000,150,高层,4,3,1,南北向,2010,0,南山,深圳
48947,190,低层,4,3,0,其他,2014,0,龙华,深圳
74468,188,低层,4,3,0,南北向,2004,0,福田,深圳
91860,172,中层,4,3,0,其他,2015,0,南山,深圳
55944,286,中层,4,3,1,其他,2006,0,龙华,深圳
97872,235,高层,4,3,1,南向,2004,0,福田,深圳
38889,126,高层,4,3,0,南向,2016,0,龙岗,深圳
69545,220,低层,4,3,1,其他,2010,0,龙华,深圳
77576,165,中层,4,3,1,南北向,2007,0,福田,深圳
91346,208,中层,4,3,1,南北向,2010,0,南山,深圳
112966,202,低层,4,3,0,南向,2003,0,罗湖,深圳
34166,89,高层,4,3,1,南北向,2009,0,岛外,厦门
69262,122,高层,4,3,0,南北向,2005,0,思明,厦门
36087,115,高层,4,3,0,南北向,2015,0,岛外,厦门
40437,240,高层,4,3,1,南北向,2008,0,湖里,厦门
41429,140,高层,4,3,1,南北向,2003,0,湖里,厦门
51169,154,中层,4,3,0,南北向,2004,0,湖里,厦门
36087,115,高层,4,3,0,南北向,2015,0,岛外,厦门
33124,91,低层,4,3,0,南北向,2015,0,岛外,厦门
39130,115,高层,4,3,0,南北向,2015,0,岛外,厦门
36087,115,高层,4,3,0,南北向,2015,0,岛外,厦门
41577,140,高层,4,3,1,南北向,2003,0,湖里,厦门
100580,298,低层,4,3,1,南北向,2000,0,思明,厦门
34483,116,低层,4,3,1,南北向,2010,0,岛外,厦门
34166,89,高层,4,3,1,南北向,2009,0,岛外,厦门
58407,226,低层,4,3,1,南北向,2004,0,思明,厦门
36087,115,高层,4,3,0,南北向,2015,0,岛外,厦门
62176,193,高层,4,2,1,南北向,2011,0,天河,广州
65502,229,低层,4,2,0,南北向,2014,0,天河,广州
68027,147,高层,4,2,1,其他,2000,0,天河,广州
30000,274,中层,4,2,1,其他,2015,0,番禺,广州
52010,209,中层,4,2,0,南北向,2008,1,海珠,广州
12295,122,中层,4,2,0,其他,2004,1,白云,广州
29744,195,中层,4,2,1,南北向,2001,0,番禺,广州
54795,146,中层,4,2,0,南向,2014,1,海珠,广州
48951,143,高层,4,2,0,南向,2010,1,海珠,广州
22803,157,中层,4,2,0,其他,2012,1,白云,广州
26142,267,高层,4,2,0,南北向,2012,1,白云,广州
28477,151,中层,4,2,0,其他,2011,1,白云,广州
57292,192,低层,4,2,0,其他,2005,1,海珠,广州
66678,180,高层,4,2,1,南北向,2007,1,天河,广州
29435,248,中层,4,2,1,南北向,2001,0,番禺,广州
26433,157,中层,4,2,0,其他,2012,1,白云,广州
32124,193,高层,4,2,0,南北向,2012,1,白云,广州
22293,157,中层,4,2,0,南北向,2012,1,白云,广州
27815,151,低层,4,2,0,其他,2011,1,白云,广州
32168,143,低层,4,2,1,南向,2007,1,荔湾,广州
59819,331,中层,4,2,0,南向,2010,1,天河,广州
19476,267,中层,4,2,0,其他,2011,1,白云,广州
29238,129,中层,4,2,1,南向,2008,1,白云,广州
62500,208,中层,4,2,0,南北向,2013,1,白云,广州
26042,144,中层,4,2,0,其他,2006,1,白云,广州
22331,142,中层,4,2,0,其他,2004,1,白云,广州
22805,141,低层,4,2,0,南向,2006,1,白云,广州
55448,134,中层,4,2,0,其他,2008,1,荔湾,广州
32143,140,中层,4,2,0,南北向,2016,0,天河,广州
36364,165,中层,4,2,0,南北向,2016,0,天河,广州
43333,165,高层,4,2,0,南北向,2015,0,天河,广州
24242,165,低层,4,2,0,其他,2011,0,白云,广州
45122,164,中层,4,2,0,南北向,2005,1,天河,广州
52653,98,低层,4,2,1,其他,1999,1,天河,广州
42013,159,中层,4,2,1,其他,2004,0,黄埔,广州
46897,145,中层,4,2,0,南北向,2004,1,海珠,广州
46639,146,中层,4,2,0,南北向,2004,1,海珠,广州
46633,146,中层,4,2,0,南北向,2004,1,海珠,广州
70270,185,中层,4,2,1,其他,2008,1,天河,广州
55046,218,中层,4,2,1,南向,2015,1,天河,广州
63679,212,高层,4,2,1,南向,2008,1,天河,广州
58696,230,中层,4,2,1,南向,2016,1,天河,广州
27143,140,中层,4,2,1,南向,2013,1,白云,广州
63011,93,低层,4,2,1,其他,1995,1,天河,广州
27950,161,高层,4,2,0,南向,2006,1,白云,广州
50562,178,中层,4,2,1,其他,2000,1,黄埔,广州
49000,120,低层,4,2,1,南北向,2007,0,黄埔,广州
27143,140,高层,4,2,1,南向,2013,1,白云,广州
32857,140,高层,4,2,0,南向,2011,1,白云,广州
69343,137,高层,4,2,1,其他,2010,1,天河,广州
26573,143,高层,4,2,1,南向,2013,1,白云,广州
58824,255,低层,4,2,1,南北向,2011,0,天河,广州
71691,272,高层,4,2,1,南北向,2008,1,天河,广州
76647,167,中层,4,2,1,南北向,2008,1,天河,广州
23000,200,高层,4,2,1,其他,2005,1,天河,广州
74534,161,中层,4,2,1,南向,2007,1,天河,广州
63366,202,低层,4,2,1,其他,2008,1,天河,广州
36207,116,低层,4,2,0,其他,1998,0,天河,广州
67598,179,中层,4,2,1,南北向,2008,1,天河,广州
69375,128,低层,4,2,1,其他,2007,1,天河,广州
55556,117,高层,4,2,0,南北向,2000,1,天河,广州
52264,293,中层,4,2,0,南北向,2008,1,海珠,广州
78022,182,中层,4,2,1,南北向,2008,1,天河,广州
45545,303,中层,4,2,1,南北向,2008,1,海珠,广州
45812,191,中层,4,2,1,其他,2009,1,海珠,广州
71856,167,高层,4,2,1,南北向,2008,1,天河,广州
51799,139,中层,4,2,0,南北向,2004,1,海珠,广州
21769,147,低层,4,2,0,其他,2010,0,番禺,广州
22400,125,中层,4,2,0,其他,2010,0,番禺,广州
21016,256,低层,4,2,0,南北向,2004,0,番禺,广州
60150,266,高层,4,2,1,南北向,2008,1,天河,广州
48951,143,中层,4,2,0,南北向,2009,1,荔湾,广州
65534,206,高层,4,2,1,其他,2017,1,天河,广州
55882,170,中层,4,2,0,其他,2012,1,天河,广州
65357,140,中层,4,2,0,其他,2012,1,天河,广州
55128,156,中层,4,2,1,南北向,2007,1,海珠,广州
67039,179,高层,4,2,1,南北向,2008,1,天河,广州
58824,170,高层,4,2,1,南北向,2017,1,天河,广州
60000,250,低层,4,2,1,南北向,2012,0,天河,广州
39200,125,中层,4,2,1,其他,2002,1,天河,广州
34921,126,高层,4,2,1,其他,1999,1,天河,广州
32000,125,低层,4,2,1,其他,2000,1,天河,广州
35200,125,中层,4,2,1,南向,1994,1,天河,广州
44156,154,中层,4,2,1,南北向,2014,1,海珠,广州
23800,100,中层,4,2,1,其他,1998,1,荔湾,广州
28981,157,中层,4,2,1,南北向,2000,1,荔湾,广州
53552,183,中层,4,2,1,南向,2008,1,天河,广州
70681,191,高层,4,2,1,南向,2009,1,天河,广州
70320,179,中层,4,2,1,南北向,2007,1,天河,广州
20000,112,中层,4,2,0,南北向,2015,0,黄埔,广州
47222,144,高层,4,2,1,其他,2000,1,荔湾,广州
29459,185,中层,4,2,0,南北向,2004,0,番禺,广州
48780,123,低层,4,2,0,其他,2012,1,荔湾,广州
50000,126,高层,4,2,0,其他,2012,1,荔湾,广州
48611,144,中层,4,2,0,南北向,2010,1,荔湾,广州
47967,123,中层,4,2,0,其他,2013,1,荔湾,广州
12583,151,高层,4,2,1,南北向,1999,0,番禺,广州
48800,125,中层,4,2,1,南向,2004,0,天河,广州
41667,108,中层,4,2,0,南北向,1996,1,黄埔,广州
42484,153,低层,4,2,1,南北向,2011,1,海珠,广州
54608,111,高层,4,2,1,其他,1997,1,黄埔,广州
72727,110,中层,4,2,0,南北向,1981,1,黄埔,广州
29576,165,中层,4,2,1,南向,2010,0,天河,广州
60729,247,高层,4,2,1,南北向,2007,0,天河,广州
25909,88,中层,4,2,0,南向,2018,0,黄埔,广州
33607,122,低层,4,2,0,南向,1995,1,黄埔,广州
55039,258,中层,4,2,1,南北向,2004,0,天河,广州
88820,161,中层,4,2,1,南向,2010,1,天河,广州
62000,340,中层,4,2,1,其他,2017,1,海珠,广州
59727,293,中层,4,2,0,南北向,2009,1,海珠,广州
90024,164,中层,4,2,1,南向,2009,1,天河,广州
80077,261,高层,4,2,1,南向,2017,1,天河,广州
67598,179,中层,4,2,1,南北向,2007,1,天河,广州
51748,143,低层,4,2,1,其他,2003,0,天河,广州
86538,260,高层,4,2,1,南北向,2014,1,天河,广州
60386,207,中层,4,2,1,南向,2007,1,海珠,广州
56421,133,中层,4,2,1,其他,2003,1,海珠,广州
46154,260,高层,4,2,0,南北向,2007,1,海珠,广州
48039,204,低层,4,2,1,其他,2003,1,海珠,广州
58442,154,低层,4,2,1,其他,2003,1,海珠,广州
61702,235,中层,4,2,1,南北向,2008,1,天河,广州
49153,118,中层,4,2,1,南向,2004,0,天河,广州
48209,363,中层,4,2,1,南向,2010,1,海珠,广州
16250,88,中层,4,2,0,南向,2016,0,黄埔,广州
45882,340,中层,4,2,1,其他,2010,1,海珠,广州
61739,230,中层,4,2,1,南向,2016,1,天河,广州
45509,334,中层,4,2,1,南向,2010,1,海珠,广州
45455,176,高层,4,2,0,南向,2011,1,白云,广州
40984,122,高层,4,2,1,其他,2003,1,白云,广州
38686,137,中层,4,2,1,其他,2005,1,白云,广州
46617,133,高层,4,2,1,南北向,2002,1,海珠,广州
47744,133,中层,4,2,1,其他,2002,1,海珠,广州
86418,134,中层,4,2,1,南向,2009,1,天河,广州
38346,133,中层,4,2,1,南北向,2008,1,白云,广州
19608,102,中层,4,2,0,其他,2016,0,黄埔,广州
20543,129,中层,4,2,0,南北向,2016,0,黄埔,广州
72308,260,高层,4,2,1,南北向,2016,1,天河,广州
51053,114,高层,4,2,0,南向,2011,1,海珠,广州
33200,250,高层,4,2,1,南北向,2010,0,番禺,广州
33333,225,低层,4,2,0,南向,2005,1,番禺,广州
61677,167,中层,4,2,1,南北向,2008,1,天河,广州
62437,197,中层,4,2,1,其他,2008,1,天河,广州
64706,221,低层,4,2,1,其他,2011,1,天河,广州
33742,163,高层,4,2,1,南向,2012,1,白云,广州
58511,188,高层,4,2,1,南北向,2014,0,天河,广州
51408,142,中层,4,2,1,其他,2007,0,天河,广州
53333,300,中层,4,2,0,南北向,2014,0,天河,广州
51189,143,高层,4,2,1,其他,2003,0,天河,广州
69832,179,高层,4,2,1,南北向,2009,1,天河,广州
69832,179,中层,4,2,1,南北向,2007,1,天河,广州
36364,132,高层,4,2,1,南向,2011,1,白云,广州
33679,193,低层,4,2,1,南向,2000,0,番禺,广州
85158,164,中层,4,2,1,其他,2010,1,天河,广州
65969,191,中层,4,2,1,南北向,2010,1,天河,广州
61489,235,高层,4,2,0,南向,2009,1,天河,广州
61818,176,高层,4,2,1,其他,2007,0,天河,广州
57353,136,中层,4,2,1,南向,2004,0,天河,广州
64356,202,低层,4,2,1,南北向,2007,0,天河,广州
52795,161,高层,4,2,1,其他,1998,1,天河,广州
64122,131,中层,4,2,1,南北向,2005,0,天河,广州
56391,133,高层,4,2,0,其他,2006,1,海珠,广州
104478,201,高层,4,2,1,南北向,2000,0,福田,深圳
102410,166,高层,4,2,1,南北向,2000,0,福田,深圳
112658,158,中层,4,2,1,南北向,2005,0,福田,深圳
101935,155,中层,4,2,1,南北向,2000,0,福田,深圳
101948,154,中层,4,2,1,南北向,2000,0,福田,深圳
33933,89,高层,4,2,1,其他,2013,0,龙岗,深圳
29213,89,中层,4,2,0,南北向,2016,0,龙岗,深圳
82424,165,高层,4,2,0,南向,2002,0,福田,深圳
62121,132,中层,4,2,1,其他,1999,0,南山,深圳
60606,132,中层,4,2,1,其他,1999,0,南山,深圳
104549,142,低层,4,2,1,其他,2011,0,南山,深圳
109155,142,中层,4,2,1,其他,2011,0,南山,深圳
38732,142,高层,4,2,1,南北向,2007,0,龙岗,深圳
40845,142,中层,4,2,1,南北向,2007,0,龙岗,深圳
75000,160,高层,4,2,1,南北向,2007,0,龙华,深圳
51503,155,高层,4,2,1,其他,2002,0,罗湖,深圳
30299,67,高层,4,2,1,其他,2013,0,龙岗,深圳
30312,64,中层,4,2,1,南向,2015,0,龙岗,深圳
67459,185,低层,4,2,0,南向,2015,0,宝安,深圳
59763,169,中层,4,2,0,南向,2005,0,宝安,深圳
66767,133,高层,4,2,0,南向,2015,0,宝安,深圳
87195,164,中层,4,2,0,南向,2014,0,福田,深圳
10620,129,低层,4,2,0,南北向,2016,0,龙岗,深圳
29861,144,高层,4,2,1,南向,2010,0,龙岗,深圳
34028,144,高层,4,2,1,南向,2010,0,龙岗,深圳
81311,183,中层,4,2,0,南北向,2014,0,福田,深圳
38214,112,中层,4,2,0,南北向,2014,0,龙岗,深圳
32558,129,中层,4,2,1,南北向,2016,0,龙岗,深圳
79268,164,高层,4,2,0,南北向,2013,0,宝安,深圳
68254,126,中层,4,2,1,其他,2005,0,宝安,深圳
67209,141,低层,4,2,0,其他,2006,0,宝安,深圳
64705,113,高层,4,2,0,其他,2009,0,宝安,深圳
62677,113,中层,4,2,0,南向,2009,0,宝安,深圳
85393,89,低层,4,2,1,南向,2016,0,南山,深圳
66456,158,低层,4,2,1,南向,2003,0,南山,深圳
35897,156,低层,4,2,1,其他,2007,0,龙岗,深圳
40909,88,中层,4,2,0,其他,2015,0,龙岗,深圳
30255,89,中层,4,2,0,其他,2000,0,龙岗,深圳
96154,130,低层,4,2,1,其他,2005,0,福田,深圳
101449,138,高层,4,2,1,南向,2005,0,福田,深圳
31798,89,中层,4,2,0,南向,2015,0,龙岗,深圳
102837,141,低层,4,2,1,其他,2011,0,南山,深圳
94286,175,高层,4,2,1,南北向,2009,0,南山,深圳
104444,180,中层,4,2,0,南北向,2008,0,南山,深圳
37640,89,中层,4,2,0,南北向,2014,0,龙岗,深圳
34918,122,中层,4,2,0,南北向,2016,0,龙岗,深圳
30328,122,中层,4,2,0,南北向,2016,0,龙岗,深圳
40225,89,中层,4,2,0,南向,2016,0,龙岗,深圳
97826,138,低层,4,2,0,南北向,2007,0,福田,深圳
95000,140,高层,4,2,0,南北向,2005,0,福田,深圳
66667,180,中层,4,2,1,其他,2007,0,龙华,深圳
106452,155,低层,4,2,1,南北向,2000,0,福田,深圳
100645,155,低层,4,2,1,南向,2000,0,福田,深圳
81798,89,低层,4,2,1,其他,2013,0,龙华,深圳
68493,146,低层,4,2,1,南向,2005,0,宝安,深圳
80782,124,中层,4,2,1,南向,2009,0,宝安,深圳
53029,175,中层,4,2,1,南向,2007,0,罗湖,深圳
53605,147,中层,4,2,1,南向,2003,0,罗湖,深圳
53605,147,高层,4,2,1,南向,2003,0,罗湖,深圳
49153,118,中层,4,2,1,南向,2009,0,罗湖,深圳
59669,181,低层,4,2,1,南向,2007,0,罗湖,深圳
59341,182,低层,4,2,1,南向,2007,0,罗湖,深圳
58545,165,高层,4,2,1,南向,2006,0,罗湖,深圳
33333,129,中层,4,2,1,其他,2016,0,龙岗,深圳
32135,89,高层,4,2,0,其他,2016,0,龙岗,深圳
36508,63,中层,4,2,0,南向,2015,0,龙岗,深圳
48876,89,中层,4,2,1,南向,2011,0,龙岗,深圳
50097,88,低层,4,2,1,南向,2011,0,龙岗,深圳
100000,175,高层,4,2,1,南北向,2016,0,南山,深圳
96045,177,高层,4,2,1,其他,2016,0,南山,深圳
102947,142,低层,4,2,1,其他,2016,0,南山,深圳
99432,176,低层,4,2,0,南北向,2007,0,南山,深圳
70312,128,高层,4,2,1,南向,2002,0,南山,深圳
56067,89,低层,4,2,1,其他,2014,0,龙华,深圳
34538,130,中层,4,2,0,南北向,2012,0,坪山,深圳
81000,200,中层,4,2,1,南北向,2008,0,龙华,深圳
63460,90,中层,4,2,1,其他,2014,0,龙华,深圳
70164,90,高层,4,2,1,南向,2000,0,龙华,深圳
64588,90,高层,4,2,1,南向,2014,0,龙华,深圳
56000,125,高层,4,2,1,南北向,2014,0,龙岗,深圳
49296,142,中层,4,2,1,南向,2007,0,龙岗,深圳
57988,169,中层,4,2,0,南北向,2011,0,南山,深圳
71654,127,高层,4,2,0,南北向,2014,0,宝安,深圳
29018,112,中层,4,2,1,其他,1991,0,宝安,深圳
28837,86,中层,4,2,1,南北向,2014,0,坪山,深圳
16529,121,低层,4,2,0,南北向,2016,0,龙岗,深圳
93750,144,高层,4,2,1,其他,2009,0,宝安,深圳
63437,133,高层,4,2,1,其他,2008,0,宝安,深圳
58448,116,中层,4,2,1,南北向,2004,0,南山,深圳
55845,127,高层,4,2,1,南北向,2004,0,南山,深圳
60003,124,中层,4,2,1,南向,2005,0,宝安,深圳
54074,135,中层,4,2,1,南向,2007,0,龙岗,深圳
63857,141,低层,4,2,1,南向,2007,0,龙岗,深圳
64103,234,低层,4,2,1,南向,2007,0,龙岗,深圳
49296,142,高层,4,2,1,南向,2007,0,龙岗,深圳
112658,158,中层,4,2,1,南向,2005,0,福田,深圳
82278,158,低层,4,2,0,其他,2009,0,南山,深圳
51614,124,低层,4,2,1,其他,2008,0,龙华,深圳
62484,154,高层,4,2,0,南向,2012,0,龙华,深圳
72483,149,高层,4,2,1,其他,2003,0,福田,深圳
107143,154,低层,4,2,1,南向,2010,0,南山,深圳
70787,89,中层,4,2,1,南北向,2016,0,龙华,深圳
42825,140,高层,4,2,1,南北向,2014,0,龙华,深圳
47959,98,中层,4,2,1,其他,2008,0,宝安,深圳
49184,98,低层,4,2,1,南北向,2004,0,宝安,深圳
61344,127,低层,4,2,1,南北向,2008,0,宝安,深圳
38876,89,中层,4,2,0,其他,2017,0,龙岗,深圳
30545,89,低层,4,2,0,南北向,2017,0,龙岗,深圳
30202,89,高层,4,2,0,南北向,2016,0,龙岗,深圳
9302,129,低层,4,2,0,南北向,2017,0,龙岗,深圳
10155,129,中层,4,2,0,南北向,2017,0,龙岗,深圳
43908,87,中层,4,2,0,南向,2015,0,龙岗,深圳
